pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
3421657,1528099367,e,1,udp,3,192.168.100.148,28763,192.168.100.3,80,1,5,INT,4,1528099381,6576,13.72055,3.66692,0.649156,11.00076,2.749423,4.153108,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421658,1528099367,e,1,udp,3,192.168.100.148,28764,192.168.100.3,80,1,5,INT,4,1528099381,6577,13.720549,3.66692,0.649156,11.000759,2.749422,4.153108,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421659,1528099367,e,1,udp,3,192.168.100.148,28765,192.168.100.3,80,1,5,INT,4,1528099381,6578,13.72055,3.66692,0.649155,11.000761,2.749423,4.153109,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421660,1528099367,e,1,udp,3,192.168.100.148,28766,192.168.100.3,80,1,5,INT,4,1528099381,6579,13.720549,3.66692,0.649156,11.00076,2.749422,4.153109,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421661,1528099367,e,1,udp,3,192.168.100.148,28767,192.168.100.3,80,1,5,INT,4,1528099381,6580,13.72055,3.666921,0.649156,11.000762,2.749423,4.153109,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421662,1528099367,e,1,udp,3,192.168.100.148,28768,192.168.100.3,80,1,5,INT,4,1528099381,6581,13.72055,3.666916,0.649161,11.00075,2.749411,4.153109,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421663,1528099367,e,1,udp,3,192.168.100.148,28769,192.168.100.3,80,1,5,INT,4,1528099381,6582,13.720551,3.666917,0.649161,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421664,1528099367,e,1,udp,3,192.168.100.148,28770,192.168.100.3,80,1,5,INT,4,1528099381,6583,13.72055,3.666917,0.649162,11.00075,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421665,1528099367,e,1,udp,3,192.168.100.148,28771,192.168.100.3,80,1,5,INT,4,1528099381,6584,13.720551,3.666917,0.649162,11.00075,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421666,1528099367,e,1,udp,3,192.168.100.148,28772,192.168.100.3,80,1,5,INT,4,1528099381,6585,13.72055,3.666917,0.649162,11.00075,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421667,1528099367,e,1,udp,3,192.168.100.148,28773,192.168.100.3,80,1,5,INT,4,1528099381,6586,13.72055,3.666917,0.649161,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421668,1528099367,e,1,udp,3,192.168.100.148,28774,192.168.100.3,80,1,5,INT,4,1528099381,6587,13.72055,3.666917,0.649162,11.00075,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421669,1528099367,e,1,udp,3,192.168.100.148,28775,192.168.100.3,80,1,5,INT,4,1528099381,6588,13.72055,3.666917,0.649161,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421670,1528099367,e,1,udp,3,192.168.100.148,28776,192.168.100.3,80,1,5,INT,4,1528099381,6589,13.720549,3.666917,0.649161,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421671,1528099367,e,1,udp,3,192.168.100.148,28777,192.168.100.3,80,1,5,INT,4,1528099381,6590,13.72055,3.666917,0.649161,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421672,1528099367,e,1,udp,3,192.168.100.148,28778,192.168.100.3,80,1,5,INT,4,1528099381,6591,13.720549,3.666917,0.649162,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421673,1528099367,e,1,udp,3,192.168.100.148,28779,192.168.100.3,80,1,5,INT,4,1528099381,6592,13.72055,3.666917,0.649162,11.000751,2.749411,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421674,1528099367,e,1,udp,3,192.168.100.148,28780,192.168.100.3,80,1,5,INT,4,1528099381,6593,13.720549,3.666917,0.649162,11.000751,2.749411,4.15311,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421675,1528099367,e,1,udp,3,192.168.100.148,28781,192.168.100.3,80,1,5,INT,4,1528099381,6594,13.72055,3.666917,0.649162,11.000751,2.749411,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421676,1528099367,e,1,udp,3,192.168.100.148,28782,192.168.100.3,80,1,5,INT,4,1528099381,6595,13.720549,3.666918,0.649162,11.000752,2.749411,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421677,1528099367,e,1,udp,3,192.168.100.148,28783,192.168.100.3,80,1,5,INT,4,1528099381,6596,13.72055,3.666917,0.649162,11.000751,2.749411,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421678,1528099367,e,1,udp,3,192.168.100.148,28784,192.168.100.3,80,1,5,INT,4,1528099381,6597,13.720549,3.666917,0.649163,11.000751,2.74941,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421679,1528099367,e,1,udp,3,192.168.100.148,28785,192.168.100.3,80,1,5,INT,4,1528099381,6598,13.720549,3.666917,0.649162,11.000751,2.74941,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421680,1528099367,e,1,udp,3,192.168.100.148,28786,192.168.100.3,80,1,5,INT,4,1528099381,6599,13.720549,3.666917,0.649163,11.000751,2.74941,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421681,1528099367,e,1,udp,3,192.168.100.148,28787,192.168.100.3,80,1,5,INT,4,1528099381,6600,13.720549,3.666917,0.649163,11.000751,2.749409,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421682,1528099367,e,1,udp,3,192.168.100.148,28788,192.168.100.3,80,1,5,INT,4,1528099381,6601,13.720549,3.666917,0.649163,11.000751,2.74941,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421683,1528099367,e,1,udp,3,192.168.100.148,28789,192.168.100.3,80,1,5,INT,4,1528099381,6602,13.720548,3.666917,0.649163,11.000751,2.74941,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421684,1528099367,e,1,udp,3,192.168.100.148,28790,192.168.100.3,80,1,5,INT,4,1528099381,6603,13.720549,3.666917,0.649162,11.000751,2.74941,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421685,1528099367,e,1,udp,3,192.168.100.148,28791,192.168.100.3,80,1,5,INT,4,1528099381,6604,13.720548,3.666917,0.649163,11.000751,2.74941,4.153111,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421686,1528099367,e,1,udp,3,192.168.100.148,28792,192.168.100.3,80,1,5,INT,4,1528099381,6605,13.720549,3.666918,0.649163,11.000752,2.74941,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421687,1528099367,e,1,udp,3,192.168.100.148,28793,192.168.100.3,80,1,5,INT,4,1528099381,6606,13.720548,3.666918,0.649163,11.000752,2.74941,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421688,1528099367,e,1,udp,3,192.168.100.148,28794,192.168.100.3,80,1,5,INT,4,1528099381,6607,13.720549,3.666918,0.649163,11.000752,2.74941,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421689,1528099367,e,1,udp,3,192.168.100.148,28795,192.168.100.3,80,1,5,INT,4,1528099381,6608,13.720548,3.666918,0.649163,11.000753,2.74941,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421690,1528099367,e,1,udp,3,192.168.100.148,28796,192.168.100.3,80,1,5,INT,4,1528099381,6609,13.720549,3.666918,0.649163,11.000752,2.74941,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421691,1528099367,e,1,udp,3,192.168.100.148,28797,192.168.100.3,80,1,5,INT,4,1528099381,6610,13.720549,3.666918,0.649162,11.000755,2.749411,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421692,1528099367,e,1,udp,3,192.168.100.148,28798,192.168.100.3,80,1,5,INT,4,1528099381,6611,13.720548,3.666917,0.649162,11.000751,2.74941,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421693,1528099367,e,1,udp,3,192.168.100.148,28799,192.168.100.3,80,1,5,INT,4,1528099381,6612,13.720549,3.666914,0.649169,11.00074,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421694,1528099367,e,1,udp,3,192.168.100.148,28800,192.168.100.3,80,1,5,INT,4,1528099381,6613,13.720548,3.666913,0.649168,11.000739,2.749397,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421695,1528099367,e,1,udp,3,192.168.100.148,28801,192.168.100.3,80,1,5,INT,4,1528099381,6614,13.720548,3.666913,0.649169,11.00074,2.749397,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421696,1528099367,e,1,udp,3,192.168.100.148,28802,192.168.100.3,80,1,5,INT,4,1528099381,6615,13.720547,3.666913,0.649169,11.00074,2.749397,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421697,1528099367,e,1,udp,3,192.168.100.148,28803,192.168.100.3,80,1,5,INT,4,1528099381,6616,13.720548,3.666914,0.649169,11.00074,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421698,1528099367,e,1,udp,3,192.168.100.148,28804,192.168.100.3,80,1,5,INT,4,1528099381,6617,13.720547,3.666914,0.649169,11.00074,2.749397,4.153112,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421699,1528099367,e,1,udp,3,192.168.100.148,28805,192.168.100.3,80,1,5,INT,4,1528099381,6618,13.720547,3.666914,0.649169,11.00074,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421700,1528099367,e,1,udp,3,192.168.100.148,28806,192.168.100.3,80,1,5,INT,4,1528099381,6619,13.720547,3.666914,0.649169,11.00074,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,66000,66000,1100,1100,1100,1100,0.801717,0.801717,100,100,0.801717,0.801717,1100,1100,1,DDoS,UDP
3421701,1528099367,e,1,udp,3,192.168.100.148,28807,192.168.100.3,80,1,5,INT,4,1528099381,6620,13.720547,3.666914,0.649169,11.00074,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421702,1528099367,e,1,udp,3,192.168.100.148,28808,192.168.100.3,80,1,5,INT,4,1528099381,6621,13.720547,3.666914,0.649169,11.000742,2.749397,4.153113,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421703,1528099367,e,1,udp,3,192.168.100.148,28809,192.168.100.3,80,1,5,INT,4,1528099381,6622,13.720547,3.666914,0.649169,11.000742,2.749396,4.153115,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421704,1528099367,e,1,udp,3,192.168.100.148,28810,192.168.100.3,80,1,5,INT,4,1528099381,6623,13.720547,3.666914,0.64917,11.000744,2.749397,4.153115,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421705,1528099367,e,1,udp,3,192.168.100.148,28811,192.168.100.3,80,1,5,INT,4,1528099381,6624,13.720547,3.666914,0.649169,11.000742,2.749396,4.153115,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421706,1528099367,e,1,udp,3,192.168.100.148,28812,192.168.100.3,80,1,5,INT,4,1528099381,6625,13.720547,3.666914,0.64917,11.000744,2.749397,4.153115,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421707,1528099367,e,1,udp,3,192.168.100.148,28813,192.168.100.3,80,1,5,INT,4,1528099381,6626,13.720547,3.666914,0.649171,11.000743,2.749396,4.153116,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421708,1528099367,e,1,udp,3,192.168.100.148,28814,192.168.100.3,80,1,5,INT,4,1528099381,6627,13.720547,3.666915,0.649169,11.000745,2.749396,4.153116,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421709,1528099367,e,1,udp,3,192.168.100.148,28815,192.168.100.3,80,1,5,INT,4,1528099381,6628,13.720547,3.666914,0.649171,11.000743,2.749396,4.153116,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421710,1528099367,e,1,udp,3,192.168.100.148,28816,192.168.100.3,80,1,5,INT,4,1528099381,6629,13.720547,3.666915,0.649169,11.000745,2.749396,4.153116,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421711,1528099367,e,1,udp,3,192.168.100.148,28817,192.168.100.3,80,1,5,INT,4,1528099381,6630,13.720547,3.666915,0.649169,11.000745,2.749396,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421712,1528099367,e,1,udp,3,192.168.100.148,28818,192.168.100.3,80,1,5,INT,4,1528099381,6631,13.720547,3.666915,0.649169,11.000746,2.749397,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421713,1528099367,e,1,udp,3,192.168.100.148,28819,192.168.100.3,80,1,5,INT,4,1528099381,6632,13.720547,3.666915,0.649169,11.000745,2.749396,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421714,1528099367,e,1,udp,3,192.168.100.148,28820,192.168.100.3,80,1,5,INT,4,1528099381,6633,13.720547,3.667922,0.649841,11.003767,2.749397,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421715,1528099367,e,1,udp,3,192.168.100.148,28821,192.168.100.3,80,1,5,INT,4,1528099381,6634,13.720547,3.666919,0.649175,11.000757,2.749396,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421716,1528099367,e,1,udp,3,192.168.100.148,28822,192.168.100.3,80,1,5,INT,4,1528099381,6635,13.720547,3.666919,0.649174,11.000757,2.749397,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421717,1528099367,e,1,udp,3,192.168.100.148,28823,192.168.100.3,80,1,5,INT,4,1528099381,6636,13.720547,3.666919,0.649175,11.000757,2.749396,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421718,1528099367,e,1,udp,3,192.168.100.148,28824,192.168.100.3,80,1,5,INT,4,1528099381,6637,13.720547,3.66692,0.649172,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421719,1528099367,e,1,udp,3,192.168.100.148,28825,192.168.100.3,80,1,5,INT,4,1528099381,6638,13.720547,3.66692,0.649172,11.000759,2.749397,4.153117,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421720,1528099367,e,1,udp,3,192.168.100.148,28826,192.168.100.3,80,1,5,INT,4,1528099381,6639,13.720547,3.66692,0.649172,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421721,1528099367,e,1,udp,3,192.168.100.148,28827,192.168.100.3,80,1,5,INT,4,1528099381,6640,13.720547,3.66692,0.649174,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421722,1528099367,e,1,udp,3,192.168.100.148,28828,192.168.100.3,80,1,5,INT,4,1528099381,6641,13.720546,3.66692,0.649174,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421723,1528099367,e,1,udp,3,192.168.100.148,28829,192.168.100.3,80,1,5,INT,4,1528099381,6642,13.720547,3.66692,0.649174,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421724,1528099367,e,1,udp,3,192.168.100.148,28830,192.168.100.3,80,1,5,INT,4,1528099381,6643,13.720546,3.66692,0.649174,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421725,1528099367,e,1,udp,3,192.168.100.148,28831,192.168.100.3,80,1,5,INT,4,1528099381,6644,13.720545,3.66692,0.649174,11.000759,2.749397,4.153118,11,0,5,0,0.728834,0.728834,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.801717,0.680691,950,550,1,DDoS,UDP
3421726,1528099367,e,1,udp,3,192.168.100.148,28832,192.168.100.3,80,1,5,INT,4,1528099381,6645,13.723581,3.667931,0.647744,11.003794,2.752432,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421727,1528099367,e,1,udp,3,192.168.100.148,28833,192.168.100.3,80,1,5,INT,4,1528099381,6646,13.723581,3.667932,0.647744,11.003795,2.752433,4.153118,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421728,1528099367,e,1,udp,3,192.168.100.148,28834,192.168.100.3,80,1,5,INT,4,1528099381,6647,13.723582,3.667932,0.647744,11.003795,2.752433,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421729,1528099367,e,1,udp,3,192.168.100.148,28835,192.168.100.3,80,1,5,INT,4,1528099381,6648,13.723581,3.667932,0.647744,11.003795,2.752433,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421730,1528099367,e,1,udp,3,192.168.100.148,28836,192.168.100.3,80,1,5,INT,4,1528099381,6649,13.723582,3.667932,0.647744,11.003795,2.752433,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421731,1528099367,e,1,udp,3,192.168.100.148,28837,192.168.100.3,80,1,5,INT,4,1528099381,6650,13.723582,3.667932,0.647744,11.003795,2.752433,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421732,1528099367,e,1,udp,3,192.168.100.148,28838,192.168.100.3,80,1,5,INT,4,1528099381,6651,13.723582,3.667932,0.647744,11.003795,2.752433,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421733,1528099367,e,1,udp,3,192.168.100.148,28839,192.168.100.3,80,1,5,INT,4,1528099381,6652,13.723581,3.667931,0.647744,11.003794,2.752432,4.153119,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421734,1528099367,e,1,udp,3,192.168.100.148,28840,192.168.100.3,80,1,5,INT,4,1528099381,6653,13.723582,3.667932,0.647743,11.003795,2.752433,4.15312,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421735,1528099367,e,1,udp,3,192.168.100.148,28841,192.168.100.3,80,1,5,INT,4,1528099381,6654,13.723581,3.667932,0.647742,11.003796,2.752432,4.15312,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421736,1528099367,e,1,udp,3,192.168.100.148,28842,192.168.100.3,80,1,5,INT,4,1528099381,6655,13.723582,3.667932,0.647744,11.003797,2.752433,4.15312,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421737,1528099367,e,1,udp,3,192.168.100.148,28843,192.168.100.3,80,1,5,INT,4,1528099381,6656,13.723581,3.667932,0.647742,11.003796,2.752432,4.15312,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421738,1528099367,e,1,udp,3,192.168.100.148,28844,192.168.100.3,80,1,5,INT,4,1528099381,6657,13.723582,3.667933,0.647742,11.003799,2.752433,4.153121,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421739,1528099367,e,1,udp,3,192.168.100.148,28845,192.168.100.3,80,1,5,INT,4,1528099381,6658,13.723581,3.667932,0.647744,11.003796,2.752432,4.153121,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
3421740,1528099367,e,1,udp,3,192.168.100.148,28846,192.168.100.3,80,1,5,INT,4,1528099381,6659,13.723582,3.667933,0.647742,11.003799,2.752433,4.153121,11,0,5,0,0.728673,0.728673,0,33000,57000,550,950,950,950,0.801629,0.680691,100,50,0.80154,0.680691,950,550,1,DDoS,UDP
